tinggi_tanaman,suhu_air,suhu_ruang,ph_air,intensitas_cahaya,kelembapan,kategori_pertumbuhan
16.134437397275686,23.017669109696357,21.36869127272974,5.995663269826521,5471.800251965449,53.383529307699405,Buruk
23.57667276275538,19.745933383179896,29.95512587297499,5.4131107024181855,13289.157387988218,82.03389139654166,Buruk
6.968726833044398,17.359864476297133,24.243194081566642,5.847454553786482,8474.739680103616,60.44124880371609,Buruk
17.19113145041699,28.435376927904933,26.94064732187408,5.086261206224089,16591.82285988083,43.472571177554016,Buruk
15.859716121824494,19.65529343847999,22.308736516225952,6.556205684370009,16524.086839594143,54.47626192537574,Baik
11.151448641822906,31.917156803447597,28.929506885794,6.169021064290368,7630.823964599821,87.07509969704111,Sedang
26.54101795682927,28.925605261771082,27.48340612445833,5.846956524642661,14680.995711274425,77.05557625380374,Buruk
5.500563977949628,29.051846778584434,23.010230937168878,5.674583278070067,11333.613680628905,63.537375177832175,Buruk
16.27066774578625,23.939865297019264,34.76429513093986,6.259429194441737,6130.377908852801,58.80447780589892,Buruk
6.185571858631453,27.132785711304592,31.37716028890761,5.36710290314717,7458.627259693991,46.21862192799322,Buruk
17.44318740444624,30.050330028344522,29.661484183942562,6.980385589738956,5514.116079449932,60.69344775782204,Buruk
26.469350103200114,20.035966616275328,23.27834176946351,7.3654427267665845,10848.47933718513,67.27268124507341,Buruk
13.370391410379616,21.322110958689375,24.84738396892339,6.242702671832245,18410.556679803947,80.64783273689588,Sedang
27.539750778760915,18.97774988869684,29.16896126963946,5.14120681620808,18455.325378360034,47.69868966185814,Buruk
8.072188849256985,14.66310714765134,34.12986762708495,6.60691846502061,16874.520584898666,85.93136114897331,Buruk
8.93584367333158,18.647591588225986,30.13391286684805,5.504562035964292,2470.675833535155,76.09046348597387,Buruk
24.684632290919822,22.544488971503707,30.802464010521284,6.614067897893234,17264.879216982656,89.9910604074742,Baik
21.623476445727363,14.107053562388433,29.535273014109546,6.629101553447803,9366.814405339252,41.87619530812591,Buruk
23.00510430996101,21.695093862660105,20.935089867161196,5.828702956745693,16920.0328760666,84.7583038768314,Buruk
18.48138308445597,17.219712102607865,20.389675790105684,7.048738571839655,5700.722730266764,66.621941206238,Buruk
16.79868635637166,20.9860652837281,26.183813218061637,7.483310098899957,14555.433903758681,86.37334665742594,Buruk
27.517187593256708,28.250412569388622,31.3958582844555,6.904396247468734,9825.067790885372,81.94132129171682,Buruk
14.362812769146489,30.624740845069844,23.69914767124928,6.957981619602608,10676.277076520037,53.09311453425306,Buruk
18.194661122744293,24.854349648287254,23.720017081415122,5.190215816685153,9633.366173411225,73.7598654017219,Buruk
22.36233561162488,28.626029605065984,20.409824822825875,7.086117306865584,7402.925105174283,86.47867752782255,Buruk
15.639206569286424,22.185269875985504,24.940135411096783,6.84702092018624,5614.499911077906,51.226336811890434,Buruk
20.96441698596294,22.77740814271979,28.528334508809287,5.243709601813449,6771.192802715654,72.64104085638647,Buruk
19.858117115207662,14.63526940613511,22.29845617093281,6.893183222793475,2152.243170571174,36.01686748541448,Buruk
16.35702447557018,29.887668487426865,33.28243221629242,5.3737729322492065,18774.942995316753,42.47813017677721,Buruk
27.89441041741822,15.096801282073924,34.41968019142691,5.615580671640339,19643.19642831584,75.01210340121,Buruk
23.60168507343554,24.772987054207007,27.23563463235157,7.3981993410443145,8595.948515234431,56.68965244839477,Buruk
28.237145046000148,25.465830323699684,25.10300540452398,5.539129644820659,6474.587286162163,44.25841301796116,Buruk
27.27944973140983,18.809660430243063,30.195777059850144,5.101572763652033,3176.0114712884697,48.80149999552215,Buruk
13.008330154765964,29.859477844902884,30.826955109514245,5.941440323390924,14296.13661474963,34.410806697765565,Sedang
22.250658714502322,15.709215716323273,29.629186602667957,6.478359160686702,15598.72897575492,42.218076353844936,Baik
6.471701958943064,29.144853492668673,21.899596634032296,6.3687289512506275,10475.807098557661,58.42121208289311,Buruk
10.044596585836015,21.93583413459852,29.111680617185307,6.167509195330729,8223.481129637395,67.70549107216229,Sedang
23.076544166362087,28.321837676757116,24.658925154138842,6.751615399642955,4096.572022753221,86.44355604306207,Buruk
23.800248091842384,22.324262833320695,31.827033118835793,6.5109784476827395,2040.5726461432025,37.4399075861585,Buruk
12.384528186030252,16.355924280539178,21.266090019265704,6.549087528712119,16209.407934446568,75.56191442494672,Buruk
28.961173012015124,20.939085947482695,23.634932018046054,6.309462486913506,4711.256768814671,73.7699342003801,Buruk
5.10908183817418,24.558968749347507,29.606614492669422,6.80429408570863,3660.2328914330483,51.79989271821412,Buruk
13.743553505850873,23.706457895220773,30.97728568074552,6.208781406959002,11625.787275186833,44.76776019036876,Sedang
9.937059249632672,16.974568155517964,30.84506994115696,5.936268018520538,3610.9272810068114,85.81649084713166,Buruk
15.939712780537553,17.20387359093157,33.09709296100391,7.1709119730315605,2033.0508032260584,55.91747901490976,Buruk
28.240391691843048,25.390835749057103,28.341693462959675,7.035493826175161,3572.8614388798414,61.35229167808693,Buruk
12.006137028812475,19.072683632109552,26.176977660902388,6.145613909641124,3823.092957091123,64.1774486737951,Sedang
15.697097480522238,27.13051944910802,27.163552880670366,6.540815520939374,9936.585416334685,58.423255460716554,Buruk
16.629124044095967,23.07434357852394,21.128780577010673,6.4148296279522,19489.399861561225,74.26650980122503,Baik
26.378095365110863,14.554049861014489,32.08921600677517,5.567506501195183,7845.771245004823,89.2798474990693,Buruk
29.6096710485405,19.75030615403724,28.34902265413556,7.307490111503773,18542.17519626936,37.94166135529562,Buruk
16.94318912431762,27.95051322837315,33.6597359093567,5.026541673083802,7553.59372311599,83.80572447609967,Buruk
18.417609084231675,27.815387466297643,30.410709002187225,6.32945207145996,17094.725375350063,40.97729073786299,Baik
24.555114558927077,20.892397792348824,27.495554705846384,5.230614761094267,7192.672495397041,56.820578220267215,Buruk
25.370631670329924,27.278216580510506,25.639086939072925,6.375302583379199,12351.017919013777,62.91914693703641,Baik
8.64137837177439,25.462210981955725,25.67747868830063,7.277745265856838,8886.462641526112,67.83691911448935,Buruk
13.580741562597606,22.88669988900859,21.798370749413934,7.069228296074579,18925.236586421106,67.94624395033847,Buruk
22.390497576500245,16.954758177835586,29.57500022042367,7.064175506828306,7683.216007155523,72.68596618440675,Buruk
9.70548447547512,22.67561787248659,22.921417907353614,6.273285222834065,7828.691459572458,47.23642558298642,Buruk
16.385617289185543,18.32556291329119,20.28046589367509,7.195056277182488,6606.065574227703,62.109481277549484,Buruk
29.260576978792532,24.30911061387087,20.17128113814543,6.120669458044258,7966.607739638152,80.32669811504867,Buruk
29.858644737274556,14.564567521320006,25.584632351811447,7.425320887637573,16226.697194029402,60.71789729979069,Buruk
23.76270946582845,15.827140131306571,23.128103193449242,5.514619509374768,14790.388029917078,41.64315253560273,Buruk
17.807222344788464,15.3446956778137,32.33194015894819,7.112730815591587,17849.471419081023,58.10591365557052,Buruk
17.86930845850663,15.914604756243854,23.79021932266849,6.886956388051509,2846.9338325523504,67.50594872539267,Buruk
6.729303315453679,23.09512170921522,24.90882060227105,6.269710561846335,11669.248719004034,46.69021068919455,Buruk
29.279559107817352,15.355262306937142,21.71460474707051,7.210988867494912,14488.73633039815,64.69829925174633,Buruk
28.87051018992505,23.056663738034274,31.086521967550578,7.153843683831129,2040.6133005848956,62.8670869184885,Buruk
24.500407649076816,19.663563266419352,28.606003943323152,5.254098107966167,12374.468739144726,84.98194550221523,Buruk
26.212365863511224,17.766890331802838,21.159917166615262,7.236622460572043,7257.180445212582,71.1349976972538,Buruk
14.984142600281048,20.028916905825536,23.5294886801272,5.882080730040845,5480.0172676755865,65.87676397606305,Sedang
24.92309642319399,25.991084044936052,33.90325210093859,6.848756519304722,15834.807075478131,53.159944466395714,Baik
5.44176784855558,17.325450133652552,30.895220445002018,5.281501464449227,16506.86073339619,41.54990507159215,Buruk
9.186093877913997,28.31873026629111,29.838489026847988,7.304045842653233,15320.411554039076,69.4617255058775,Buruk
10.014313255164218,27.32533190027874,25.617589380478144,6.814776222214997,17810.07108264423,65.02387242954956,Buruk
11.018962020459945,31.887290809131695,30.96041976299911,5.506419985636406,18524.550462254458,71.93882288635353,Sedang
6.926749623845927,15.385901606652668,24.431039165848496,6.162839720006095,15304.426417434333,79.3709341451989,Buruk
23.295853032399474,22.393830493818836,22.69552514612321,6.620222896621999,4349.006221075806,39.12895091770666,Buruk
7.578898465982651,30.51476201932681,31.728227651443653,7.187135358680432,16833.094049840256,75.13976129671931,Buruk
15.366656319664303,19.896804764526586,30.718431757371942,7.094965993109866,10085.215492304664,37.2943921429484,Buruk
10.529639009711584,27.80713323809195,27.091121965385113,6.02568993905982,18306.998710196403,44.1565303044964,Sedang
28.498060379666512,23.08877225203142,28.66694447665624,6.650658255254473,15357.490562728863,42.65833026735568,Baik
17.646511228079643,15.643056612072872,25.351869795110133,6.100260986031348,15812.389182463137,60.12509199962998,Baik
20.22013757864226,17.449034377465708,27.063463716626146,5.331465215616676,14606.614956415757,34.50213633581382,Buruk
19.590728169617744,23.145895804354467,33.73609097608161,6.155045982908847,15864.510179571806,54.674257278496015,Baik
17.345203468247295,31.81070896775507,24.733914760424053,6.778706601216827,19157.034906978428,63.86334507645418,Baik
9.170345755541168,25.259526671921073,32.414140317982486,5.043079909583633,4190.246151031568,34.90667558800284,Buruk
24.97051581117839,16.47802532620819,26.986337563598575,6.296753377664577,6863.482999675512,86.52248583929804,Buruk
25.187000468136468,14.760445810165335,30.846276863773625,6.86638306687039,19687.367839368802,69.24812929830011,Baik
21.393229121844602,18.962045066350264,33.69267131677308,5.777043652161155,18190.075774393037,86.11763311246503,Buruk
8.21117513488796,31.394482499293165,22.943446686044922,6.9989126403653,11396.856278777112,46.911308156278224,Buruk
19.38632023920467,19.304763094215367,33.99133841956497,6.704521178713272,18534.955662143457,65.52802870986882,Baik
12.045169048457703,25.666137430523,32.30727019099416,5.122885121471255,14474.49748229754,34.11910125524843,Buruk
11.50748218515528,30.215575087643764,30.80657759208921,5.198822183338721,18754.992320544978,80.90170108072913,Buruk
20.2971527310991,18.2393426990307,34.654488710095535,5.625923628224198,4732.0089874562655,41.91885575000968,Buruk
20.611944251487742,24.360425950671402,22.2591757392482,5.097592304254467,11058.95361685306,38.71947006385172,Buruk
14.419540626697875,24.75389952473082,23.88478784283244,7.191934169198292,12876.34557729494,53.971932686975535,Buruk
15.434645500776396,20.69963615956188,34.12488388890779,6.604197643934259,2878.601208587391,35.34768966301458,Buruk
14.43221481582184,14.534898395420583,25.04108388061541,7.392425216276701,15089.621027847155,56.437977391557034,Buruk
9.459793526395298,28.02075778022404,31.840484715391415,5.902670438978545,8911.057658633865,40.08498952128201,Buruk
5.885556538147888,24.5227367737729,29.030227458896196,7.112912713016382,4279.712226019224,83.78375494797021,Buruk
16.215522408339268,17.71211881692016,21.453247033384105,5.250771768405517,16011.019502898913,72.37266247935962,Buruk
25.63277846365745,15.570766505354108,28.742974001972627,6.577048758232873,10011.304300019308,35.659210890220066,Buruk
13.684556792258787,26.94192086801832,22.969482929441167,6.733153689231955,7674.517106631646,49.701789990114875,Buruk
8.497069809223134,28.149048277728532,34.456398015423716,6.231296531857113,8124.511448222525,80.27507926520738,Buruk
13.561389429194072,18.911655313804168,28.635322615666915,7.272934540486482,17480.298265702186,46.62881011498163,Buruk
29.165214092318045,15.104052053333323,32.894622428844336,7.25747351108741,7257.853859357474,42.080843138572064,Buruk
10.857219645323966,21.621393057414082,29.581573122714293,5.857946788114649,18887.719962505937,72.52853369578963,Sedang
14.990345305898654,20.287674239839212,25.981175822288904,5.886190829218661,19973.342036133145,37.39034706814015,Sedang
28.913515592621707,30.770515393873865,24.341679382969804,5.466103674747462,6737.594279457268,36.21209345414213,Buruk
21.698455047432738,29.10643309416421,31.600069375901597,7.381019759685707,2197.212387199793,56.6106657051858,Buruk
15.212529373250486,23.608834213968375,22.227674466376286,7.142985534433144,14259.534639144867,71.75900835288473,Buruk
22.311770151601323,14.200370822038975,26.105678195688288,5.704113503297252,11264.53078146116,50.6978562492218,Buruk
22.696295418190363,27.760885483925982,31.85172969547198,5.974475470184007,12322.578277795496,60.465817268501226,Buruk
10.198205028131747,21.169908451829784,33.58977071588275,6.003211565064041,3037.680392126411,65.06555508726422,Sedang
11.594049047795675,31.11102553941749,27.53385239280631,5.135736378098194,13329.48182364049,48.71101118483595,Buruk
25.477188256883675,25.249050232649047,32.75126966125216,6.08031989935607,12477.269147542343,48.65640357472878,Baik
9.638050771733013,20.621248789112855,26.30250483561983,7.25314711261654,15011.422886337268,86.92141804416532,Buruk
23.781699923457605,27.00638123860241,28.912745010649743,7.306601114024571,3121.2773861447076,31.118700779359084,Buruk
7.600550703945636,24.743633055406683,33.42407327336645,5.275930841672259,5695.3396651869825,41.41509510192368,Buruk
24.500064608454952,18.391286841895614,30.100231605657555,6.307424155002604,9818.295233575282,62.46263932716532,Buruk
13.810684622333092,18.472012336885975,33.6747672367599,7.115053271020296,16368.070593125694,62.09932113884702,Buruk
26.86385976958841,25.817162289195284,31.94188212214648,6.7062129818602045,19533.938143615906,84.06033569530896,Baik
19.66352359416149,25.464392951244214,25.7570825260956,6.920360414820975,12243.970624145519,75.09252070076093,Baik
6.852966008682916,29.543397883279958,32.63528527731276,7.460952522893323,12008.973536822836,53.80717416114886,Buruk
17.044723060769385,31.871692928921405,25.845340393100336,6.041685725929943,13924.930982208816,58.105139454048555,Baik
17.99210634226355,21.29332897130113,33.17064126060621,5.023561235022195,10636.613817851867,65.74203231516941,Buruk
10.48798657456924,30.669044066855644,31.559025426280897,7.362534156692172,4374.97452466761,45.77925574117678,Buruk
6.581746938410444,31.1674568388781,22.384508513852147,6.4305386255106045,10574.34020192494,84.35826381883038,Buruk
16.0583193600447,22.885458100648055,25.14385984879701,6.119493587860819,9152.421875679825,66.16172720150226,Buruk
8.90535978824191,30.937366592459384,24.638815253629744,5.970431685782018,17470.95689063811,55.19116469974588,Buruk
23.113742415633332,28.465481049600733,30.392516902840896,6.674895664827016,11944.558827084984,63.181085958727685,Buruk
29.873799934512792,24.839796511794127,31.1272236089562,5.507855090291068,15704.924549311987,68.60151405814788,Buruk
19.001469119938406,25.367323088566906,33.55958351599453,7.180689203385366,16731.972240749805,31.311613210762218,Buruk
28.210394825002055,30.22718803923569,25.508425520163627,7.400456095500321,8766.123836571312,70.52948383512019,Buruk
20.564626364350865,25.40921675655428,22.193821592216462,7.230007176588265,14009.585060568734,79.92509653273507,Buruk
15.016699407720772,16.71045938901956,28.757517475506898,5.734284199102202,16782.71031281437,81.6546602702405,Buruk
14.597749068585298,18.12964708808702,28.436429724397144,5.177841253751065,6448.613659062608,45.067882282916074,Buruk
27.13765463742041,26.166354160580376,27.021363134316946,5.568477879076253,4356.800558651711,45.26869378623476,Buruk
12.265767107449523,20.231278179721564,26.941746054613528,7.380765394548964,13160.946875191454,45.5579322775587,Buruk
5.427964512912449,22.559898766731024,33.022007033907656,6.5393294029867155,6542.525395718237,53.996391829097085,Buruk
20.801853320960006,17.20279001469067,21.368261713953906,6.91881382851637,2230.5026100025575,59.091583360287316,Buruk
25.75719919615245,25.747593662274355,31.583993829145427,6.379911871912567,12336.095726170353,59.99668184228153,Baik
27.848040673269328,27.88630014707561,34.930007735312095,5.680699140581627,17357.338322815405,83.86328186017221,Buruk
5.451147497436496,17.23190373862327,30.236571992425674,7.094589316478123,6373.9691162157,68.61298349630098,Buruk
25.9091102359986,17.50437999865009,32.3735022069325,7.165984098769691,14469.495303945052,60.18639903622188,Buruk
15.193276357711156,21.087299294760435,22.255865697758733,5.903256612008753,5764.772398887257,55.832154450818074,Buruk
17.449357463646123,24.678290385799176,24.854114575204225,5.16986958640939,2268.98238555618,89.74588060613277,Buruk
16.975217908914743,18.05588471754596,22.05132877354941,7.119600906730229,9867.31357339252,53.89612566637513,Buruk
6.046562108786139,19.21656844244007,27.3991662925945,5.724398273571634,18005.399587116066,67.75614979316116,Buruk
25.835158585729218,23.586634238544455,21.83917532604976,6.927867576784031,13339.407191390737,71.63950958421404,Baik
5.617659022918265,24.43155811149728,33.77066457765041,6.385546231571018,12200.6595519218,84.50301776697815,Buruk
21.04917081869419,30.74931871266138,32.33339115253015,6.047219851631737,17831.008307863387,65.92631619416588,Baik
6.272508573653236,21.046249913140905,23.02619978934242,6.061393335158951,3911.9573080951905,45.758077046482526,Buruk
16.41954821914858,21.59490888858432,23.578674794012027,6.307801153198365,3533.6840103707673,34.072456223456015,Buruk
18.58271819708113,16.79742866112127,30.103190374385896,5.961259341443654,19845.548697300612,64.70019667915716,Buruk
7.159762536341214,26.851140322367844,32.685083534605454,5.063004664328377,6227.762349050499,56.87236106581845,Buruk
27.704717047954215,24.061738336012848,33.09820765480299,6.444689395368719,12960.770636491266,42.421865762046465,Baik
12.401701130328124,29.737936772647224,22.38084972049089,5.948332617673865,14794.965265679348,32.931395796498556,Sedang
11.403396501230363,23.00130153302986,21.120882915855617,5.962970619678766,17975.007805414716,60.21676720798172,Sedang
8.450454702760325,22.121484257217652,27.99015610229123,5.231214577660184,16364.863496105774,66.38302352717274,Buruk
27.181863619416735,18.09973659709466,27.368221423504025,6.147792255495499,9846.997771003507,37.81093075219139,Buruk
10.075976798855312,20.53358729513717,25.47611215001778,6.960460798224059,6516.046257971824,44.81546538170133,Buruk
5.81747773275509,26.820069300513847,31.384595014324738,7.011349724395858,13390.848216639932,62.267882933573674,Buruk
18.34780598608613,24.723152640547617,23.184036687739432,6.520085719294277,16602.107006328755,45.11533411520793,Baik
5.6037153832473665,19.429440420804298,24.963084077697737,6.63793624266602,7997.45035091571,60.390879994148726,Buruk
10.489696332487481,23.57638669845411,23.69738707379223,5.145946962001486,16338.88468915992,65.16643873609355,Buruk
26.745123642936587,20.14760224796273,34.59688615255699,5.634162214791882,6063.660624774004,84.76191338840867,Buruk
9.360044144698321,16.845957139176964,20.45073447902372,6.756007177826086,12085.41867964598,84.41342995566887,Buruk
24.44273892086799,16.543010075240552,31.539967098013562,6.630107454407948,3964.2575897103447,47.96764894342469,Buruk
18.955225477983845,16.86153776692447,30.321299357786447,6.689170897493955,3892.7860149609373,34.7015443562636,Buruk
16.023239350207874,18.515699179084677,31.598663268461333,5.348005914447612,14226.19660478393,53.75452485542486,Buruk
18.635173573190787,27.78784757260034,31.081163059835948,6.912188834362856,10321.811544137878,62.10904058330252,Buruk
22.40992181269377,14.376755034382565,28.23844033218583,6.1758088167635865,15226.616227046961,38.844812669639424,Baik
7.753214173731077,15.128375735529977,30.653443628329143,5.2703982228184705,12714.900777305487,71.28972850606792,Buruk
20.990641053137214,15.917035006352123,24.444573642331207,6.379336572798099,18565.665358111914,66.93829241072784,Baik
15.166713988685553,30.109515251705357,26.424420191111828,6.429679307260971,3319.169105320291,48.14886807155915,Buruk
8.73512371251638,17.513999041125032,28.143390531686897,6.863788211083202,18477.0304673668,61.23933885302606,Buruk
24.767138359715204,20.96269926147236,28.686200962746426,5.919780133007036,10135.30051700386,86.65711064790656,Buruk
6.49203193248231,14.865033722563737,22.544375446428244,7.365010220355062,16850.105731282758,38.98650816249263,Buruk
7.952854332793911,31.99949828660596,30.421101386953183,6.480106504612478,2530.131293723366,55.50659692124944,Buruk
19.087099109778872,29.6520199342833,33.55285635164305,6.592342741667389,13838.34840861284,53.057883077685545,Baik
20.498164016034185,14.173508674245475,23.35888824823923,6.522941529501223,17556.138416168673,89.28052911254878,Baik
5.625062397105511,23.663530633221256,29.41853293401099,6.056816610653993,17896.84339696935,78.26517322173504,Buruk
11.954950766948093,27.636453165599267,28.860428889716744,5.569182316949648,3120.2763107823675,53.21465947611888,Sedang
29.980837955502754,16.36080500428067,30.630574231630064,7.289413606212404,19736.69216034775,78.60002550666647,Buruk
27.32876802373611,14.527063512310288,29.090443373934598,6.108494983009313,15155.534573634928,75.55588819324467,Baik
5.19684776773955,19.558270666709532,31.63720187229005,6.703288476895031,9960.552979801443,72.03181787240426,Buruk
25.282200629772625,14.696089582939024,25.73391562422368,5.2374878472644895,3715.3841678287326,60.00539590873437,Buruk
17.82516010412187,19.005040967909267,31.620379890225692,6.9724466538083885,10912.907878952268,74.68755552546286,Buruk
28.464914581963395,30.17153135914676,33.459984905024555,6.736029823574317,8594.435257613599,81.70077009804717,Buruk
25.102144356567404,31.887301860352558,22.953738678624127,6.972956738716593,15158.161299050655,40.32040683987124,Baik
25.714251802741433,24.23990192049144,21.537967236362242,5.859742186133255,6340.264778689303,66.77861623765563,Buruk
15.926867903089033,28.33526610985963,27.25431372050291,7.235753580889346,18959.084136640602,31.988942391653556,Buruk
21.303511717185426,22.59337607843676,26.746884539331795,7.452553415937468,2516.330786533012,75.4415014973961,Buruk
20.18021256857376,14.685632821125449,28.786644946985234,6.81950363875449,11032.035293150519,30.653099701028008,Buruk
13.678484436635555,27.3058691449922,24.944219940464368,5.99634626380075,13855.091812863518,89.16636291499981,Sedang
27.95421049213746,19.015154517251716,31.700220388068296,5.206709573661394,10429.794912117079,40.17659069620946,Buruk
16.50305430833017,14.606478237362719,30.11878110357219,6.2178632297675485,14834.111246351114,82.26350683144037,Baik
16.330907938906112,21.226479043310682,23.095497698478425,5.053679877353832,6158.068076556991,38.05091328920849,Buruk
27.369555641443974,15.255868093971472,34.32720850793961,6.3628174750692565,7495.033033774975,49.21818412903987,Buruk
12.48154687293148,15.029090705953669,32.10151465867951,7.100170623685782,9122.569789012827,75.907900078175,Buruk
28.74400963638969,14.274946493183512,25.36868751325961,5.915723154528933,19010.921107955954,85.72750048621668,Buruk
29.24403685138106,20.130314304918777,31.128975406586605,7.022616851258805,4400.025673369228,76.56695399148381,Buruk
9.45390510086435,15.318256872070753,23.155721531848606,6.936819236368219,16578.94887696406,65.95658982135487,Buruk
22.514889847902023,14.945324938158485,20.57864357725264,5.230113305259307,17113.357230210244,53.49250747243199,Buruk
20.851928728887557,16.573363380875982,33.77713471475829,6.807344723301422,8386.209270028143,66.42720995031266,Buruk
14.881615771721957,25.990214271620996,20.505944995231687,6.333833056414634,4113.215273321373,52.48731448713554,Sedang
9.531774489962004,14.170371626523968,26.922338512169627,7.297899595161697,11342.80289396765,37.94290473738217,Buruk
28.006027751919394,18.847988590258254,25.035325005234437,6.229717484034053,18025.217100678274,59.783746814130765,Baik
8.612489188921769,22.53603106681762,31.563265006201554,5.755569638251762,12082.606313486847,82.07778020438786,Buruk
14.189360261565543,19.29096082303996,30.06792081517158,6.394027905702041,17621.062750660712,37.58226645930806,Sedang
27.788716646667368,14.962693932258226,22.685366607969367,6.296478121415017,2411.530458032232,48.07777585655914,Buruk
7.655974284194318,27.42456379050374,24.666427083976878,6.903306870177094,15681.059339184123,70.70766319958717,Buruk
19.160966748222386,31.77304167056712,33.57248347923867,7.1609464926741175,3941.355705315311,73.21936329522289,Buruk
12.897005508822547,18.525891590561415,20.261157039526054,5.275959478565258,2986.9014148041024,38.51085755665293,Buruk
27.82462859591043,14.597866117375256,33.14880315209488,7.051313327888075,5130.191864757202,59.71773579282274,Buruk
26.3533039654262,29.11573660566993,26.73402618317084,6.751737386830866,2290.8764654786196,56.554705412705935,Buruk
22.608628320335853,27.78193890326991,26.993983779776713,5.767265860544603,17652.8524798071,35.33822262902926,Buruk
22.950294353957606,25.343349300909672,23.42914737626987,6.844723137695969,16368.573437296202,73.98561551907146,Baik
15.478314244097195,22.46177296496771,34.88380232254717,6.345690926765229,2090.4301971346495,87.18437845282175,Buruk
20.635611495561776,24.358236125375132,34.85545255209652,6.378668856863038,9025.704351512195,86.55448892945088,Buruk
21.606656830902253,29.540888167843345,24.338967909101935,5.500252697504658,9819.349355131038,79.46986555004568,Buruk
21.021470735741904,15.787237916143543,34.980998589553934,6.7930266690038215,18000.344888142696,33.419779586587346,Baik
25.886088179846258,25.205407177984135,24.258927361986053,6.645591268828448,4984.717727230541,73.55615523000833,Buruk
24.08385285769687,29.886488216392195,24.148883296038615,5.439916621014365,4191.687194111556,39.481433411814365,Buruk
26.861749842097158,29.420318487151256,34.57064980175651,5.617873766602052,10036.371531030261,38.069842454409816,Buruk
20.22198038262649,29.765569796607526,24.25129342900893,6.301827311645268,17442.68602105132,51.612657218423614,Baik
8.842278227344126,29.14681846345173,33.74559344496825,7.382422650434519,11164.78743535905,82.63277079950817,Buruk
